Name,Location,Rating,Contact
Express Weight Loss Clinic Medical and Surgical Aesthetics,"4293 Kinsey Dr, Tyler, TX, 75703",5.0,+19035925670
Alex’s Beauty Bar,"301 W Heritage Dr, Tyler, TX, 75703",5.0,+12812171242
Blush Beauty Lounge,"2712 South Main St, Lindale, TX, 75771",5.0,+19032259041
