Name,Location,Rating,Contact
Revive Skin Health,"1902 Jefferson St, Eugene, OR, 97405",4.5,+15414843305
Ba'yoami Beauty Parlour & Spa,"379 Coburg Rd, Eugene, OR, 97401",5.0,+14582109806
