Name,Location,Rating,Contact
Skincare Butik,"5830 McArdle Rd, Corpus Christi, TX, 78412",4.5,+13619860820
Coastal Bend Dayspa,"1008 Marguerite St, Corpus Christi, TX, 78401",5.0,+13612494998
Face + Brow,"4925 Everhart Rd, Corpus Christi, TX, 78411",5.0,+13612296223
