Name,Location,Rating,Contact
Catalaya Salon & Spa,"106 Lincoln Hwy W, New Haven, IN, 46774",5.0,+12602456037
Tranquil Touch Spa,"5812 Maplecrest Rd, Fort Wayne, IN, 46835",4.5,+12609697977
Tranquil Touch Spa,"3927-B Kraft Pkwy, Fort Wayne, IN, 46808",4.0,+12603877173
Oliya’s Beauty Studio,"525 Airport N Office Park, Fort Wayne, IN, 46825",5.0,+12605807673
