Name,Location,Rating,Contact
Lynette D Jones Esthetics,"5650 W Central Ave, Toledo, OH, 43615",5.0,+14199022372
Skinology Face Bar,"5600 Monroe St, Sylvania, OH, 43560",5.0,+14195172082
Luxe Laser Center,"1500 Holland Rd, Maumee, OH, 43537",4.0,+14198932775
