Name,Location,Rating,Contact
Impressions Med Spa,"5703 Hunt Club Rd, Greensboro, NC, 27410",5.0,+13362101362
Camellia Beauty Studio,"2915 M Battleground Ave, Greensboro, NC, 27408",5.0,+13364834007
