Name,Location,Rating,Contact
Serendipity Spa and Boutique,"1330 Addison Ave E, Twin Falls, ID, 83301",5.0,+12087337772
260 Aesthetics,"260 Falls Ave, Twin Falls, ID, 83301",5.0,+12084047071
