Name,Location,Rating,Contact
Synergy Skin & Laser Center,"1695 Mesquite Ave, Lake Havasu City, AZ, 86403",4.5,+19285057721
Debra's Skin Care & Bodyworks,"84 N Acoma Blvd, Lake Havasu City, AZ, 86403",5.0,+19285052090
Skin and Body Sugaring By Kimberly,"49 N Acoma, Lake Havasu City, AZ, 86403",5.0,+19286059212
