Name,Location,Rating,Contact
Skin Crush,"902 E Francis, Spokane, WA, 99208",5.0,+15099518964
Healing Hut,"204 North Division St, Spokane, WA, 99202",4.5,+15099909099
Louisville Laser & Spa,"6011 N Division St, Spokane, WA, 99208",5.0,+15094820655
Ruppel Spa,"1105 N Lincoln St, Spokane, WA, 99201",5.0,+15094992272
Studio Beauty School - salon,"2824 North Monroe St, Spokane, WA, 99205",5.0,+15092429921
Cashmere Boutique Spa,"621 W Mallon Ave, Spokane, WA, 99201",4.5,+15094434293
