Name,Location,Rating,Contact
Spa Medicca,"6627 Centerville Business Pkwy, Centerville, OH, 45459",4.5,+19373129212
Exhale Yoga Spa,"4049 Marshall Rd, Kettering, OH, 45429",5.0,+19379035370
