Name,Location,Rating,Contact
Aesthetic Surgical Arts,"2550 Willakenzie Rd, Eugene, OR, 97401",4.0,+15414340922
Ba'yoami Beauty Parlour & Spa,"379 Coburg Rd, Eugene, OR, 97401",5.0,+14582109806
Rebel Lash & Beauty Studio,"195 Daniel Dr, Eugene, OR, 97404",5.0,+15416324073
