Name,Location,Rating,Contact
Synergy Skin & Laser Center,"1695 Mesquite Ave, Lake Havasu City, AZ, 86403",4.5,+19285057721
Skin*ology,"1695 Mesquite Ave, Lake Havasu City, AZ, 86403",5.0,+19282310177
Skin and Body Sugaring By Kimberly,"49 N Acoma, Lake Havasu City, AZ, 86403",5.0,+19286059212
